,sums
0,0.00019626239803926157
1,5.26557653276146e-05
2,8.137709186994984e-05
3,0.00014839352046873205
4,0.00015318040822570286
5,0.00018190173476809396
6,0.00015796729598284377
7,0.0002489181633668498
8,0.00026806571439500003
9,0.00011488530616934095
10,0.00017232795925392635
11,0.00011488530616934095
12,0.0008281315819705999
13,0.00013403285719751175
14,0.0002967870409374
15,0.00016275418373985873
16,0.0001723279592540114
17,0.00015796729598284377
18,0.00019147551028223488
19,0.00018668862252517048
20,0.00016275418373982634
21,0.00021062306131041744
22,0.0001053115306552292
23,8.61639796270057e-05
24,9.573775514111746e-05
25,0.0002249837245816057
26,0.00011967219392639681
27,0.0001436066327116762
28,9.573775514111746e-05
29,6.701642859878222e-05
30,0.0002058361735533
31,0.00022498372458161741
32,7.18033163558381e-05
33,0.00021062306131044983
34,0.0003159345919656
35,0.00011009841841228507
36,0.00012924596944045586
37,0.0001723279592540114
38,0.00021062306131044696
39,9.095086738406159e-05
40,0.0002154099490674381
41,0.00020104928579626157
42,0.0002584919388809
43,0.0002728526021521146
44,0.00011488530616934095
45,0.000177114847011047
46,0.00018668862252514982
47,0.0004451805614061
48,0.00013403285719756444
49,0.00023455750009571743
50,0.00017711484701103526
51,0.00016754107149690285
52,0.00015796729598284377
53,5.7442653084670473e-05
54,0.00020583617355334985
55,0.00015796729598277048
56,0.00020583617355330572
57,0.0002249837245815
58,9.095086738406158e-05
59,0.00011009841841228506
60,0.00019626239803921744
61,7.18033163558381e-05
62,0.00011488530616926763
63,9.573775514111745e-05
64,0.0002010492857962
65,0.00021062306131044983
66,0.0021588863784321147
67,0.0001723279592540114
68,9.573775514111746e-05
69,0.00011967219392639681
70,0.00011488530616934095
71,0.00018190173476802636
72,0.00020104928579625875
73,0.0002058361735533146
74,0.0001483935204686676
75,0.00014839352046873205
76,0.00016754107149695555
77,0.00019626239803919394
78,0.00011488530616934093
79,8.137709186994984e-05
80,0.0004164592348638
81,0.0001292459694404235
82,0.00020104928579626157
83,0.00010052464289817334
84,0.0001388197449546203
85,0.0002489181633668
86,9.573775514111745e-05
87,0.00013403285719756442
88,0.00013403285719753522
89,0.00025849193888092636
90,0.002115804388618694
91,0.000253705051123894
92,0.0002058361735533705
93,0.0003015739286945174
94,0.000258491938881
95,0.0001244590816833676
96,9.573775514111746e-05
97,0.00020583617355333524
98,0.0002632788266379911
99,0.00014839352046869112
100,0.00044518056140611744
101,0.00043081989813499393
102,0.0002537050511239146
103,0.0010914104086086705
104,0.00023455750009572634
105,0.0003638034695362
106,0.00011967219392639682
107,0.00039252479607840003
108,0.0007036725002872
109,0.0004834756634625822
110,0.00043081989813490004
111,0.00019147551028213808
112,0.0011632137249645265
113,0.0002249837245815
114,5.744265308467048e-05
115,0.00019147551028216158
116,0.000349442806265
117,0.0001244590816834527
118,0.0002106230613103587
119,0.0003207214797227235
120,0.00010052464289817333
121,0.00026806571439500003
122,0.0002345575000956
123,0.0001579672959828146
124,0.00013403285719756442
125,0.0002537050511239
126,0.00016754107149695552
127,0.00026806571439505874
128,0.0008999348983264
129,0.00013881974495462028
130,0.0006797380615019028
131,0.00026806571439505874
132,0.0003350821429938
133,0.0007898364799141
134,0.0004403936736491
135,0.0002010492857963235
136,0.000177114847011047
137,0.00048347566346250003
138,0.0002345575000957146
139,0.0004403936736491
140,0.0002106230613104057
141,0.0007611151533718
142,0.0005313445410331
143,0.00013403285719756442
144,0.0001244590816834527
145,0.00019147551028219397
146,0.00014360663271161173
147,0.00023455750009571743
148,0.0006175085206601
149,8.61639796270057e-05
150,5.7442653084670473e-05
151,1.914755102822349e-05
152,0.00015796729598284377
153,5.7442653084670473e-05
154,0.0001914755102821676
155,8.137709186994984e-05
156,0.00011967219392639681
157,0.00011009841841228507
158,0.00012924596944050856
159,8.61639796270057e-05
160,0.0001723279592539381
161,8.137709186994984e-05
162,0.0001388197449545911
163,9.573775514111745e-05
164,4.308198981350286e-05
165,0.00017232795925391174
166,0.00015796729598284377
167,8.61639796270057e-05
168,0.00013403285719756442
169,0.0001436066327116762
170,0.00012445908168345267
171,0.00015796729598275872
172,0.0002058361735533146
173,0.0001675410714968911
174,0.0001053115306552292
175,9.095086738406158e-05
176,0.00011488530616934095
177,0.0006893118370159823
178,0.0171992877111017
179,0.011230038678053
180,0.0019434764293644999
181,0.0046863631141576
182,0.005064527246965
183,0.0005265576532761
184,0.0008951480105693
185,0.0072473480641824
186,0.00026806571439500003
187,0.0012780990311339
188,0.0004403936736491
189,0.0019339026538505
190,0.009224332707846599
191,0.000607934745146
192,0.0006318691839312
193,0.0057969210737945
194,0.000612721632903
195,0.0031641328074138
196,0.0006558036227165
197,0.0008281315819706
198,0.00023455750009570572
199,0.0017424271435681998
200,0.0002920001531803911
201,0.0056820357676253
202,0.0018668862252517
203,0.0019243288783363
204,0.00047390188794851744
205,0.0006893118370159
206,0.0042411825527514
207,0.021344732508712
208,0.0128432198521808
209,0.0023024930111438
210,0.0012062957147779998
211,0.0005361314287902
212,0.0059596752575345
213,0.0023599356642284002
214,0.0003111477042085
215,0.00043560678589199997
216,0.0020248535212345
217,0.0009573775514111001
218,0.0021923945927315
219,0.0010196070922528
220,0.0009190824493546
221,0.0046528548998582
222,0.0038917397464863003
223,0.0009286562248687
224,0.0048251828591123
225,0.0010579021943092001
226,0.0018333780109523001
227,0.006246888522957799
228,0.0041693792363955
229,0.0023216405621719997
