,sums
0,0.0002295592903085
1,0.00011036504341760807
2,7.946283126067781e-05
3,0.00015451106078465132
4,0.0001147796451543124
5,0.0001280234503644254
6,0.00019865707815166917
7,0.0002516322989921
8,0.00018541327294153458
9,4.8560619103747546e-05
10,9.71212382074951e-05
11,0.00013685265383783402
12,0.0004591185806172
13,0.00010595044168090375
14,0.00021190088336177782
15,0.00015451106078464755
16,0.0001280234503644254
17,0.00010153583994419944
18,0.0001324380521011297
19,0.00012360884862772103
20,0.0002781199094122
21,0.00022514468857188645
22,0.00012360884862772103
23,0.00011919424689101673
24,8.829203473408647e-05
25,0.0002560469007288
26,9.71212382074951e-05
27,0.000150096459047947
28,0.00011919424689101673
29,8.387743299738214e-05
30,0.0001854132729415692
31,0.00018099867120486483
32,0.00015009645904784754
33,0.00020748628162505617
34,0.00022955929030853893
35,0.000150096459047947
36,0.00014568185731123892
37,0.00011919424689101673
38,0.0002428030955186605
39,0.00017216946773146864
40,0.0001809986712048562
41,8.387743299738214e-05
42,0.00014568185731124266
43,0.0002781199094123389
44,0.00014126725557453835
45,0.00015451106078465132
46,0.00018541327294154322
47,0.0003973141563033
48,0.00020307167988837784
49,0.00025604690072878215
50,0.00022073008683513027
51,0.00017216946773143893
52,0.0002074862816250951
53,7.504822952397348e-05
54,0.00014568185731124266
55,0.00018099867120486055
56,0.000150096459047947
57,0.00012360884862772103
58,4.414601736704322e-05
59,0.00015009645904792593
60,0.00015451106078465132
61,7.50482295239735e-05
62,0.00015009645904791297
63,0.00013685265383783402
64,0.00016334026425805998
65,0.00014568185731123892
66,0.00015892566252135562
67,0.0002516322989920951
68,0.0001147796451543124
69,6.180442431386052e-05
70,7.946283126067782e-05
71,0.0001898278746782389
72,0.00015009645904794701
73,0.00022955929030856484
74,0.00014568185731123892
75,0.00011036504341760808
76,0.00012360884862772103
77,0.0002648761042021
78,0.0002207300868351216
79,4.4146017367043236e-05
80,0.0002604615024654735
81,9.270663647079079e-05
82,0.00011919424689101673
83,9.71212382074951e-05
84,9.270663647079077e-05
85,0.00015451106078465132
86,0.00011919424689101672
87,0.0001147796451543124
88,0.00017216946773146864
89,0.0002119008833617562
90,0.00027370530767557784
91,0.0001765840694681216
92,0.00018099867120484757
93,0.0002339738920452951
94,0.00033992433372622165
95,9.27066364707908e-05
96,8.829203473408647e-05
97,0.00020307167988834322
98,0.0002560469007288303
99,0.00016334026425800864
100,0.00016334026425805998
101,0.00037524114761984756
102,0.00034875353719954753
103,0.0004591185806172303
104,0.00020307167988836054
105,0.0004547039788804
106,7.946283126067781e-05
107,0.0004679477840906
108,0.0007195800830827
109,0.0004061433597767519
110,0.000357582740673
111,0.000207486281625
112,0.0013332097244846347
113,0.00014568185731124266
114,0.00019865707815167782
115,0.00025604690072876486
116,0.00036199734240967784
117,0.00015892566252135565
118,0.0001236088486276216
119,0.0002781199094123216
120,0.00010153583994419944
121,0.00018982787467824322
122,0.00018982787467826485
123,0.00011919424689101673
124,0.0001103650434176081
125,0.00015009645904794701
126,0.00018982787467826485
127,0.0002295592903086173
128,0.0009800415855483
129,0.00010595044168090377
130,0.0006312880483486692
131,0.00022073008683518215
132,0.0004017287580400908
133,0.0008122867195534
134,0.0003928995545665
135,0.00017658406946814755
136,0.00014568185731121298
137,0.0004723623858272
138,0.0002560469007287778
139,0.00042821636846029996
140,0.00020748628162507352
141,0.000746067693503
142,0.0004414601736703
143,0.00010153583994419944
144,0.00016334026425805998
145,0.0001633402642580519
146,9.712123820749513e-05
147,0.0002030716798883908
148,0.0006754340657157
149,2.648761042022594e-05
