,sums
0,0.00017277813957815552
1,9.967969591047434e-05
2,7.974375672837947e-05
3,0.00013290626121396579
4,0.00010300235244082349
5,9.63570393801252e-05
6,0.00013622891774431493
7,0.0002591672093671355
8,0.00018939142222988633
9,5.648516101593546e-05
10,8.971172631942691e-05
11,0.00015284220039598974
12,0.00032894299650450005
13,0.00014619688733528974
14,0.0001860687656994812
15,0.0001694554830478064
16,9.303438284977606e-05
17,9.303438284977606e-05
18,0.00018274610916920296
19,9.303438284977606e-05
20,0.0002159726744726269
21,0.0002159726744726252
22,0.0001262609481532675
23,9.303438284977606e-05
24,3.3226565303491446e-05
25,0.00020268204835127777
26,0.00010964766550152177
27,0.00010632500897117265
28,0.00013622891774431493
29,9.303438284977606e-05
30,0.00011297032203187092
31,0.00013290626121396579
32,0.00010964766550152177
33,0.0001761007961084846
34,0.00026581252242788804
35,0.0001030023524408235
36,0.0001262609481532675
37,0.0001262609481532675
38,0.00013622891774429488
39,0.00012293829162291837
40,0.00015948751345675895
41,0.00010632500897117264
42,0.00017277813957815552
43,0.0002857484616099863
44,0.00012958360468361664
45,0.00012293829162291837
46,0.00016945548304773546
47,0.00040868675323280004
48,8.638906978907776e-05
49,0.0002458765832457829
50,0.00018939142222989142
51,0.000142874230804944
52,0.0001694554830478064
53,8.638906978907776e-05
54,0.0001329062612139658
55,0.00011629297856222007
56,0.00015948751345673718
57,0.00013955157427466408
58,4.319453489453888e-05
59,9.63570393801252e-05
60,0.00013622891774431493
61,0.00011961563509256922
62,0.00013290626121394402
63,9.303438284977606e-05
64,0.00013955157427466408
65,0.00021929533100303547
66,0.000149519543865644
67,0.0001262609481532675
68,0.00011297032203187092
69,4.983984795523717e-05
70,9.303438284977604e-05
71,0.0001993593918208812
72,0.00011961563509256922
73,0.0002093273614119829
74,0.00012293829162291837
75,0.00010300235244082347
76,9.303438284977606e-05
77,0.00018939142222988288
78,0.0001495195438656406
79,5.980781754628461e-05
80,0.0002624898658975286
81,6.64531306069829e-05
82,0.00011629297856222007
83,0.00010632500897117264
84,0.00011297032203187092
85,0.00015284220039606065
86,8.306641325872862e-05
87,7.974375672837947e-05
88,0.0001262609481532675
89,0.00019935939182093887
90,0.000847277415238932
91,0.0002392312701850812
92,0.00016945548304778802
93,0.00023258595712437433
94,0.0002558445528368474
95,0.00011629297856222007
96,7.974375672837949e-05
97,0.00015948751345673886
98,0.00031232971385278973
99,0.00011297032203187092
100,0.0011263805637883
101,0.00038210550099012687
102,0.0003056844007920423
103,0.0003090070573223966
104,0.0001927140787601829
105,0.0003522015922169
106,0.00013955157427466408
107,0.0005482383275075
108,0.0007874695976925999
109,0.0004120094097632337
110,0.000372137531399
111,0.00023590861365477435
112,0.0011596071290917846
113,0.00016945548304773546
114,8.638906978907776e-05
115,0.0002491992397761
116,0.0003256203399741
117,0.0004851078534309406
118,0.0001495195438656423
119,0.000292393774670644
120,0.00011297032203187092
121,0.0002691351789582252
122,0.00021929533100297776
123,0.0001262609481532675
124,0.00017277813957815552
125,0.00019603673529052862
126,0.0001495195438657115
127,0.00021265001794229486
128,0.0008738586674818
129,0.00013290626121396579
130,0.000694435214842932
131,0.00021265001794233375
132,0.0004086867532328
133,0.0007608883454498
134,0.00046849457077910005
135,0.00015948751345668801
136,0.00014287423080499485
137,0.0004552039446577
138,0.00022594064406373374
139,0.0003555242487473252
140,0.0002192953310030252
141,0.0007642110019802
142,0.0004983984795522999
143,7.974375672837947e-05
144,0.00011297032203187092
145,0.00017610079610848631
146,6.645313060698289e-05
147,0.0001727781395780846
148,0.0005648516101592
149,1.993593918209487e-05
150,5.6485161015935474e-05
151,3.654922183384059e-05
152,5.648516101593546e-05
153,6.313047407663376e-05
154,0.00021597267447268632
155,0.0001262609481532675
156,0.00011297032203187092
157,0.00010632500897117262
158,9.303438284977606e-05
159,2.99039087731423e-05
160,0.00013955157427466408
161,0.00010300235244082349
162,0.00017277813957813887
163,4.319453489453888e-05
164,4.651719142488803e-05
165,7.642110019803034e-05
166,0.00013622891774424574
167,2.3258595712444014e-05
168,0.00011297032203187092
169,8.638906978907776e-05
170,8.306641325872861e-05
171,0.00017277813957813546
172,0.0001893914222298846
173,0.00012293829162291837
174,5.980781754628461e-05
175,7.642110019803034e-05
176,7.974375672837947e-05
177,0.0006844672452518389
178,0.018354354673648602
179,0.0090741749843834
180,0.0017344267088422
181,0.0045420714769871
182,0.005033824643478801
183,0.0004552039446577
184,0.0006678539626001
185,0.0076487553328636005
186,0.00020600470488163204
187,0.001020055554817
188,0.0002658125224279303
189,0.0019570446963755998
190,0.0096024773727089
191,0.000591432862402
192,0.0005781422362807
193,0.0046949136773832
194,0.0005615289536289778
195,0.0029239377467071
196,0.0006578859930090001
197,0.0007276617801464001
198,0.00020268204835122692
199,0.0015084860647785
200,0.00023923127018509317
201,0.0053428317008013
202,0.001694554830478
203,0.0021464361186055003
204,0.0004917531664916
205,0.0005582062970986
206,0.0033924323174864
207,0.013892026953389699
208,0.009569250807405399
209,0.0023657314496085
210,0.0011596071290918
211,0.00041865472282393034
212,0.0049341449475683
213,0.0024953150542921
214,0.0002791031485493
215,0.000448558631597
216,0.0015948751345674001
217,0.0008339867891175
218,0.0019869486051487
219,0.0010366688374688
220,0.0009303438284976
221,0.0042762589545593
222,0.0038077643837800997
223,0.0008107281934051
224,0.0040968355019204
225,0.0008506000717693
226,0.0016879095174173
227,0.0059110059674911
228,0.0044191331853643
229,0.002276019723289
230,0.0056717746973059
231,0.0010798633723634
232,0.00021597267447263373
233,0.0045055222551533
234,0.0006113688015841795
235,0.0066453130606982
236,0.0067616060392604
237,0.0024222166106244
238,0.00040536409670250003
239,0.0047015589904439
240,0.0002757804920189
241,0.0003056844007920252
242,0.0002558445528368
243,0.005415930144469
244,0.0034887893568665
245,0.0047945933732938
246,0.0138521550750255
247,0.0192415039672518
248,0.0027810635159021
249,0.0002126500179422812
250,0.0062333036509349
251,0.0023391501973657
252,0.0002791031485492
253,0.0033857870044257
254,0.0026315439720364002
255,0.0013988383992769
256,0.0059276192501428
257,0.0037612471923551
258,0.000295716431201
259,0.007376297497375
260,0.0054857059316063
261,0.0046251378902459
262,0.0037811831315373
263,0.00017942345263878632
264,0.0075224943847103
265,0.00014619688733536238
266,0.0005415930144468
267,0.0002658125224278
268,0.005611966879759601
269,0.0059907497242194
270,0.0047082043035046005
271,0.0082734147605693
272,0.00023923127018513204
273,0.00021597267447267775
274,0.0096489945641338
275,0.0040503183104956
276,0.0030468760383301
277,0.010669050118951001
278,0.00014287423080501323
279,0.001216092290107732
280,0.0010732180593026
281,0.0029737775946624
282,0.0016679735782352
283,0.0020965962706502
284,0.0004651719142487812
285,0.0037911511011282997
286,0.0019204954745417
287,0.0017842665567974001
288,0.00025584455283679145
289,0.0017477173349635
290,0.0003721375313990252
291,0.0034655307611541
292,0.0015450352866121998
293,0.0010200555548171
294,0.0005283023883254001
295,0.0015051634082481002
296,0.0018473970308741
297,0.0005748195797503
298,0.0011828657248042001
299,0.0005249797317950812
300,0.0004784625403702
301,0.0004153320662935
302,0.0018540423439347
303,0.0023192142581836004
304,0.0003654922183383
305,0.0019038821918900002
306,0.0029438736858892743
307,0.0006678539626000001
308,0.0016746188912958
309,0.0007143711540248999
310,0.000591432862402127
311,0.00020268204835127777
312,0.0006412727103573812
313,0.0001262609481532675
314,0.0018640103135258
315,0.0024787017716403
316,0.0017178134261904001
317,0.00010964766550152177
318,0.0054425113967118
319,0.0002126500179422
320,0.001847397030874
321,0.0009436344546191
322,0.0026116080328544003
323,0.0018507196874044001
324,0.0005748195797503812
325,0.0031332651081192
326,0.0023557634800175
327,0.0028674525856912
328,0.0093997953243576
329,0.002322536914714
330,0.00013955157427466408
331,0.00013290626121396579
332,0.0019935939182094
333,0.0008572453848300001
334,0.00013622891774431493
335,0.0018773009396472
336,0.0009104078893155999
337,0.00015284220039603718
338,0.0014619688733534999
339,0.0101041985087916
340,0.0030601666644515
341,0.0049574035432808
342,0.0020500790792253
343,0.0016015204476282
344,0.0023624087930780996
345,0.0042430323892557005
346,0.0094562804853735
347,0.0028043221116146
348,0.00014287423080501323
349,0.006911125583126175
350,0.0010865086854241
351,0.0001561648569264098
352,0.0005980781754628
353,0.00041200940976328463
354,0.0077019178373491995
355,0.0049740168259326005
356,0.0109581212370914
357,0.0001428742308050132
358,0.0072799404579949
359,0.008482742121981201
360,0.0014951954386570863
361,0.0030202947860872844
362,0.0001628101699871081
363,0.0059973950372801
364,0.004990630108584301
365,0.0001428742308050132
366,0.0001428742308050132
367,0.007585624858787035
368,0.00020268204835122692
369,0.006595473212743
370,0.0010532821201206322
371,0.0013489985513216
372,0.0014686141864141999
373,0.0029405510293589
374,0.000505043792613
375,0.0003887508140507778
