,sums
0,0.0002466462382267
1,0.0001672177886283543
2,0.00012123289675555686
3,0.00015467645448121513
4,0.0001254133414712657
5,0.000175578678059772
6,0.0001254133414712657
7,0.00023828534879533284
8,0.00017139823334405313
9,7.524800488275942e-05
10,0.0001254133414712657
11,0.00025082668294251515
12,0.000443127139865
13,0.00012959378618695314
14,0.00021738312521679486
15,0.00017139823334401513
16,0.0001254133414712657
17,0.00022574401464819742
18,0.0001379546756183923
19,0.00012123289675555685
20,0.00025082668294250626
21,0.00023828534879530002
22,0.0001254133414712657
23,0.00011287200732413915
24,0.00010033067317701257
25,0.00017557867805974173
26,0.00013377423090268344
27,0.00010451111789272143
28,0.00010869156260843028
29,0.00010033067317701257
30,0.00015885689919693655
31,0.00018393956749117714
32,9.196978374559486e-05
33,0.00014213512033410113
34,0.0002550071276581974
35,9.615022846130371e-05
36,0.00014631556504975313
37,0.00022156356993247714
38,0.00020902223578535942
39,0.00018393956749111515
40,0.00015885689919693655
41,0.00010451111789272144
42,0.00018812001220689859
43,0.0003636986902666037
44,0.00012959378618697458
45,0.00015049600976551887
46,0.000167217788628324
47,0.00045566847401209997
48,0.00013377423090267084
49,0.0003135333536781417
50,0.00030099201953096195
51,0.00015467645448121513
52,0.0002759093512367
53,0.00010869156260843028
54,0.00023828534879537716
55,0.00018393956749112401
56,0.000292631130099586
57,0.00012123289675555685
58,5.0165336588506285e-05
59,0.00011705245203982657
60,0.00010451111789272143
61,0.0001546764544812277
62,0.0001254133414712657
63,0.00010869156260843028
64,0.0001379546756183923
65,0.00021320268050105943
66,0.0012750356382911063
67,0.00011287200732413914
68,0.0001546764544812277
69,6.270667073563285e-05
70,7.106756016705056e-05
71,0.00019230045692255056
72,0.0002591875723739
73,0.00017975912277545057
74,0.00016303734391264542
75,0.00010451111789272143
76,9.196978374559486e-05
77,0.0002466462382268
78,0.0001839395674911683
79,5.8526226019924e-05
80,0.0002550071276581
81,0.00013377423090268344
82,0.00016721778862833285
83,0.00010033067317701257
84,0.00015885689919693655
85,0.0002006613463539417
86,7.942844959846828e-05
87,6.688711545134172e-05
88,0.00012959378618697458
89,0.00022574401464825944
90,0.0008987956138773
91,0.000296811574815324
92,0.00015885689919687971
93,0.0003260746878252
94,0.0002382853487954
95,9.61502284613037e-05
96,0.0001254133414712657
97,0.000300992019531024
98,0.00027590935123677086
99,0.00020484179106972658
100,0.0002968115748152
101,0.0003260746878252
102,0.0002299244593639063
103,0.0007775627171217708
104,0.00018812001220680627
105,0.0003093529089624037
106,0.0001379546756183923
107,0.0003469769114037417
108,0.0007775627171217
109,0.0004138640268551417
110,0.0006061644837777
111,0.00023828534879530002
112,0.0009824045081915443
113,0.00019230045692260626
114,0.00014213512033410113
115,0.00021738312521685943
116,0.00040968358213940004
117,0.00018393956749118972
118,0.00017557867805974173
119,0.0002968115748152354
120,8.360889431417715e-05
121,0.0002759093512367
122,0.00030517246424659997
123,0.00012959378618697458
124,0.00010869156260843028
125,0.00019648090163829486
126,0.0002173831252168
127,0.0003051724642467063
128,0.0009113369480244
129,0.0001379546756183923
130,0.0006270667073562594
131,0.00020902223578542401
132,0.0004055031374237
133,0.0007817431618375
134,0.0005685404813363
135,0.00016303734391259745
136,0.0002173831252168177
137,0.000372059579698
138,0.0002633680170896417
139,0.000372059579698
140,0.00020066134635397716
141,0.0008277280537101999
142,0.0006814124886605
143,6.688711545134172e-05
144,0.00014213512033410113
145,0.00017975912277538858
146,0.000117052452039848
147,0.0006061644837776999
148,0.000802645385416
149,6.270667073563285e-05
150,4.598489187279743e-05
151,4.598489187279743e-05
152,0.00013795467561839226
153,6.688711545134172e-05
154,0.00018393956749116202
155,0.00010869156260843028
156,9.615022846130371e-05
157,7.524800488275942e-05
158,0.00010869156260843028
159,2.9263113009962e-05
160,0.00017975912277545057
161,4.598489187279743e-05
162,0.000137954675618362
163,6.270667073563285e-05
164,3.3443557725670854e-05
165,0.00013795467561830886
166,0.0001295937861869443
167,7.942844959846828e-05
168,0.00013377423090267084
169,0.00012123289675555686
170,0.00011287200732413915
171,7.106756016705056e-05
172,0.00016303734391264542
173,0.00021320268050107084
174,0.00015467645448113542
175,0.0001254133414712657
176,7.942844959846828e-05
177,0.0006061644837777329
178,0.018619700763767198
179,0.0087998361265671
180,0.0015467645448122
181,0.0048618572043693
182,0.005497284801157
183,0.0004180444715708
184,0.0007232169358174999
185,0.008047356077739501
186,0.0002550071276582
187,0.0010576525130742
188,0.0002759093512367
189,0.0017975912277547
190,0.0098407668607785
191,0.0005141947000320999
192,0.0007441191593961
193,0.004197166494571599
194,0.0006479689309348
195,0.002512447274141
196,0.0006939538228075001
197,0.0007315778252489
198,0.0002675484618053
199,0.0018686587879218
200,0.0003386160219724151
201,0.0049747292116935
202,0.0016011103261163
203,0.002583514834308
204,0.000472390252875
205,0.0006563298203662
206,0.004636113189721
207,0.015384036553808501
208,0.0098867517526514
209,0.0020525983554129
210,0.0011119982943784
211,0.0005267360341793037
212,0.0051628492239003
213,0.0027214695099264
214,0.00032189424310949996
215,0.0004891120317379
216,0.0014046294244781
217,0.0007901040512688
218,0.0018143130066174999
219,0.0009698631740443
220,0.0010074871764857
221,0.0036787913498235996
222,0.0037791220230006996
223,0.0007984649407003
224,0.0037289566864122
225,0.0008151867195632
226,0.0018059521171862
227,0.005927870606875
228,0.004201346939287301
229,0.0022407183676199
230,0.0070022448988123
231,0.00106183295779
232,0.000280089795952486
233,0.0042097078287187
234,0.0006730515992290682
235,0.0068684706679095
236,0.0075875071590115
237,0.00315623576036
238,0.0005392773683262999
239,0.0062163212922589995
240,0.00016303734391264542
241,0.0004055031374237
242,0.00027172890652100003
243,0.0050290749929976005
244,0.0038418286937362996
245,0.0040174073717961
246,0.0152837058806315
247,0.0209022235785442
248,0.002784176180662
249,0.00025500712765810004
250,0.0051670296686161
251,0.001952267682236
252,0.0003762400244137037
253,0.0026587628391907003
254,0.0020693201342758
255,0.0011830658545455
256,0.0045859478531325
257,0.0029806570823003
258,0.0002466462382267
259,0.0093056699371679
260,0.0051753905580474
261,0.0056603221450697
262,0.0036955131286866
263,0.00020902223578541515
264,0.008156047640347799
265,0.000196480901638224
266,0.0005141947000321
267,0.000317713798393786
268,0.0052380972287831
269,0.005827539933698099
270,0.0041595424921302
271,0.0077045596110513
272,0.0004138640268551037
273,0.00016303734391264542
274,0.0077672662817869
275,0.0032523859888213998
276,0.0022741619253455
277,0.0105890664648904
278,0.00019648090163831513
279,0.0010534720683585
280,0.0010701938472213
281,0.002784176180662
282,0.0014213512033409
283,0.002194733475747
